Company,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
L&T,24-May-19,EQ,"1,493.00","1,549.20","1,490.35","1,476.10","1,537.00","1,544.15","1,525.56","1,562.40","1,182.50","56,26,500","8,58,35,38,284.00","1,72,424"
L&T,23-May-19,EQ,"1,476.20","1,562.40","1,466.00","1,461.10","1,480.65","1,476.10","1,513.43","1,562.40","1,182.50","1,04,85,813","15,86,95,52,618.55","3,20,245"
L&T,22-May-19,EQ,"1,450.10","1,473.40","1,441.60","1,449.10","1,463.60","1,461.10","1,459.45","1,473.40","1,182.50","33,04,912","4,82,33,69,126.40","1,32,094"
L&T,21-May-19,EQ,"1,455.00","1,462.05","1,437.85","1,451.45","1,445.00","1,449.10","1,448.82","1,462.05","1,182.50","29,61,180","4,29,02,02,497.05","1,13,865"
L&T,20-May-19,EQ,"1,400.00","1,455.00","1,400.00","1,361.90","1,454.00","1,451.45","1,435.62","1,459.70","1,182.50","62,10,427","8,91,58,08,775.20","1,93,811"
L&T,17-May-19,EQ,"1,335.00","1,371.50","1,332.55","1,337.15","1,360.50","1,361.90","1,357.66","1,459.70","1,182.50","27,76,586","3,76,96,46,593.45","94,059"
L&T,16-May-19,EQ,"1,326.00","1,348.00","1,308.30","1,325.80","1,344.10","1,337.15","1,321.52","1,459.70","1,182.50","20,58,450","2,72,02,76,869.45","81,825"
L&T,15-May-19,EQ,"1,347.50","1,355.00","1,320.50","1,341.80","1,321.50","1,325.80","1,339.25","1,459.70","1,182.50","20,54,728","2,75,17,92,752.45","83,520"
L&T,14-May-19,EQ,"1,309.00","1,347.65","1,285.30","1,317.65","1,340.00","1,341.80","1,325.40","1,459.70","1,182.50","31,32,767","4,15,21,60,513.55","1,39,682"
L&T,13-May-19,EQ,"1,345.00","1,355.00","1,312.00","1,355.50","1,318.20","1,317.65","1,326.93","1,459.70","1,182.50","34,22,913","4,54,19,67,590.20","1,26,334"
L&T,10-May-19,EQ,"1,359.65","1,362.50","1,345.10","1,356.45","1,356.65","1,355.50","1,354.49","1,459.70","1,182.50","14,66,154","1,98,58,96,820.35","69,058"
L&T,09-May-19,EQ,"1,357.00","1,368.80","1,337.60","1,360.35","1,356.00","1,356.45","1,356.59","1,459.70","1,182.50","24,64,425","3,34,32,07,569.40","97,052"
L&T,08-May-19,EQ,"1,363.90","1,371.00","1,355.00","1,366.60","1,362.00","1,360.35","1,364.13","1,459.70","1,182.50","16,01,700","2,18,49,19,094.70","77,662"
L&T,07-May-19,EQ,"1,357.40","1,374.35","1,350.00","1,352.70","1,368.50","1,366.60","1,366.49","1,459.70","1,182.50","25,96,385","3,54,79,30,369.20","80,814"
L&T,06-May-19,EQ,"1,353.30","1,364.85","1,349.90","1,363.60","1,353.00","1,352.70","1,358.53","1,459.70","1,182.50","15,15,052","2,05,82,44,215.55","77,073"
L&T,03-May-19,EQ,"1,362.00","1,373.20","1,360.00","1,358.75","1,362.50","1,363.60","1,365.60","1,459.70","1,182.50","12,39,667","1,69,28,88,456.05","64,596"
L&T,02-May-19,EQ,"1,349.45","1,376.50","1,342.00","1,348.55","1,359.00","1,358.75","1,363.35","1,459.70","1,182.50","19,85,540","2,70,69,90,600.10","73,586"
L&T,30-Apr-19,EQ,"1,365.00","1,366.50","1,340.00","1,358.20","1,347.50","1,348.55","1,350.55","1,459.70","1,182.50","19,05,624","2,57,36,39,394.70","69,774"
L&T,26-Apr-19,EQ,"1,358.20","1,367.00","1,351.00","1,355.15","1,360.80","1,358.20","1,357.17","1,459.70","1,182.50","17,67,153","2,39,83,27,191.50","36,200"
L&T,25-Apr-19,EQ,"1,366.85","1,380.55","1,352.15","1,360.65","1,357.90","1,355.15","1,366.45","1,459.70","1,182.50","28,86,022","3,94,36,02,656.35","74,659"
L&T,24-Apr-19,EQ,"1,353.00","1,363.45","1,350.00","1,348.20","1,359.00","1,360.65","1,357.43","1,459.70","1,182.50","17,53,395","2,38,01,13,377.60","47,725"
L&T,23-Apr-19,EQ,"1,361.70","1,365.00","1,336.60","1,360.15","1,347.45","1,348.20","1,349.94","1,459.70","1,182.50","20,16,454","2,72,20,99,305.05","83,871"
L&T,22-Apr-19,EQ,"1,362.00","1,370.90","1,352.50","1,360.70","1,356.65","1,360.15","1,363.20","1,459.70","1,182.50","31,01,477","4,22,79,22,008.60","96,390"
L&T,18-Apr-19,EQ,"1,387.00","1,387.60","1,357.40","1,381.40","1,362.50","1,360.70","1,365.60","1,459.70","1,182.50","25,94,906","3,54,36,01,374.05","92,393"
L&T,16-Apr-19,EQ,"1,360.00","1,390.90","1,360.00","1,356.90","1,380.50","1,381.40","1,382.54","1,459.70","1,182.50","32,17,456","4,44,82,48,707.95","1,03,189"
L&T,15-Apr-19,EQ,"1,365.00","1,368.00","1,354.00","1,360.90","1,355.65","1,356.90","1,359.26","1,459.70","1,182.50","19,33,204","2,62,77,23,312.85","44,619"
L&T,12-Apr-19,EQ,"1,380.00","1,381.85","1,358.30","1,378.00","1,359.75","1,360.90","1,363.23","1,459.70","1,182.50","27,51,659","3,75,11,47,266.80","69,449"
L&T,11-Apr-19,EQ,"1,371.65","1,387.95","1,371.65","1,371.55","1,376.50","1,378.00","1,379.22","1,459.70","1,182.50","31,10,225","4,28,96,80,702.30","88,682"
L&T,10-Apr-19,EQ,"1,370.00","1,382.00","1,365.00","1,375.20","1,371.05","1,371.55","1,375.12","1,459.70","1,182.50","20,14,958","2,77,08,04,247.00","1,13,074"
L&T,09-Apr-19,EQ,"1,375.90","1,387.00","1,366.00","1,373.65","1,374.55","1,375.20","1,373.81","1,459.70","1,182.50","22,09,945","3,03,60,52,891.00","1,01,310"
L&T,08-Apr-19,EQ,"1,379.70","1,386.80","1,365.45","1,373.80","1,375.00","1,373.65","1,374.27","1,459.70","1,182.50","10,13,017","1,39,21,61,654.85","49,044"
L&T,05-Apr-19,EQ,"1,373.75","1,392.75","1,370.30","1,368.70","1,375.40","1,373.80","1,379.40","1,459.70","1,182.50","20,37,782","2,81,09,06,305.70","59,074"
L&T,04-Apr-19,EQ,"1,384.90","1,393.90","1,365.70","1,378.05","1,368.00","1,368.70","1,378.37","1,459.70","1,182.50","19,80,318","2,72,96,01,658.80","50,178"
L&T,03-Apr-19,EQ,"1,409.40","1,415.00","1,375.00","1,409.75","1,381.10","1,378.05","1,391.81","1,459.70","1,182.50","23,66,304","3,29,34,52,679.35","75,159"
L&T,02-Apr-19,EQ,"1,415.10","1,426.95","1,403.50","1,412.20","1,409.25","1,409.75","1,416.13","1,459.70","1,182.50","27,37,093","3,87,60,66,596.65","1,19,340"
L&T,01-Apr-19,EQ,"1,390.10","1,424.00","1,390.10","1,385.30","1,411.90","1,412.20","1,412.48","1,459.70","1,182.50","38,42,703","5,42,77,44,576.10","1,21,547"
L&T,29-Mar-19,EQ,"1,394.90","1,405.00","1,380.50","1,386.70","1,381.85","1,385.30","1,393.02","1,459.70","1,182.50","29,17,356","4,06,39,47,526.05","91,044"
L&T,28-Mar-19,EQ,"1,371.00","1,392.50","1,364.00","1,366.45","1,388.00","1,386.70","1,378.81","1,459.70","1,182.50","31,84,285","4,39,05,10,579.70","93,028"
L&T,27-Mar-19,EQ,"1,379.00","1,391.10","1,363.15","1,372.80","1,365.00","1,366.45","1,375.63","1,459.70","1,182.50","25,58,997","3,52,02,31,174.85","78,446"
L&T,26-Mar-19,EQ,"1,379.80","1,388.80","1,367.75","1,376.75","1,372.85","1,372.80","1,375.50","1,459.70","1,182.50","20,21,089","2,78,00,16,424.95","69,137"
L&T,25-Mar-19,EQ,"1,387.00","1,389.00","1,370.10","1,394.70","1,375.10","1,376.75","1,377.70","1,459.70","1,182.50","16,66,203","2,29,55,29,468.60","73,442"
L&T,22-Mar-19,EQ,"1,379.00","1,415.00","1,376.20","1,370.90","1,395.00","1,394.70","1,401.24","1,459.70","1,182.50","37,88,604","5,30,87,59,986.45","1,33,628"
L&T,20-Mar-19,EQ,"1,362.00","1,382.00","1,361.00","1,357.95","1,381.00","1,370.90","1,371.12","1,459.70","1,182.50","38,71,744","5,30,86,36,547.35","93,299"
L&T,19-Mar-19,EQ,"1,371.00","1,374.95","1,346.50","1,378.90","1,359.95","1,357.95","1,354.82","1,459.70","1,182.50","40,53,209","5,49,13,74,842.30","1,54,047"
L&T,18-Mar-19,EQ,"1,397.00","1,411.70","1,370.35","1,396.50","1,378.00","1,378.90","1,386.47","1,459.70","1,182.50","24,50,686","3,39,78,07,383.65","1,17,691"
L&T,15-Mar-19,EQ,"1,386.00","1,410.80","1,378.60","1,379.75","1,390.65","1,396.50","1,395.80","1,459.70","1,182.50","57,23,980","7,98,95,46,786.80","1,12,431"
L&T,14-Mar-19,EQ,"1,384.70","1,396.00","1,377.00","1,378.60","1,379.95","1,379.75","1,385.64","1,459.70","1,182.50","18,38,850","2,54,79,84,020.00","1,04,720"
L&T,13-Mar-19,EQ,"1,395.70","1,397.55","1,372.85","1,388.90","1,377.55","1,378.60","1,380.73","1,459.70","1,182.50","22,41,672","3,09,51,37,862.70","69,134"
L&T,12-Mar-19,EQ,"1,355.00","1,403.00","1,355.00","1,346.55","1,389.00","1,388.90","1,388.94","1,459.70","1,182.50","66,31,152","9,21,02,85,301.75","1,78,461"
L&T,11-Mar-19,EQ,"1,343.55","1,351.00","1,340.00","1,339.40","1,348.45","1,346.55","1,345.08","1,459.70","1,182.50","26,61,353","3,57,97,34,088.25","86,047"
L&T,08-Mar-19,EQ,"1,350.00","1,363.00","1,337.00","1,352.40","1,338.00","1,339.40","1,348.03","1,459.70","1,182.50","48,68,283","6,56,25,83,876.10","1,83,984"
L&T,07-Mar-19,EQ,"1,323.85","1,357.30","1,310.00","1,317.00","1,350.00","1,352.40","1,346.97","1,459.70","1,182.50","62,07,580","8,36,14,04,533.20","1,90,072"
L&T,06-Mar-19,EQ,"1,310.50","1,327.55","1,310.50","1,305.80","1,316.80","1,317.00","1,317.73","1,459.70","1,182.50","27,76,738","3,65,89,96,038.45","76,223"
L&T,05-Mar-19,EQ,"1,302.00","1,310.40","1,277.05","1,308.55","1,305.00","1,305.80","1,296.33","1,459.70","1,182.50","39,48,051","5,11,79,89,709.55","2,90,532"
L&T,01-Mar-19,EQ,"1,300.30","1,311.95","1,297.25","1,292.95","1,308.00","1,308.55","1,304.96","1,459.70","1,182.50","28,31,577","3,69,50,90,627.15","77,500"
L&T,28-Feb-19,EQ,"1,293.00","1,302.95","1,273.30","1,284.70","1,300.00","1,292.95","1,289.15","1,459.70","1,182.50","93,21,535","12,01,68,11,651.90","1,49,306"
L&T,27-Feb-19,EQ,"1,270.55","1,295.00","1,268.00","1,265.85","1,285.00","1,284.70","1,283.97","1,459.70","1,182.50","35,55,914","4,56,56,87,835.95","1,19,864"
L&T,26-Feb-19,EQ,"1,263.80","1,275.00","1,253.00","1,275.85","1,265.10","1,265.85","1,264.02","1,459.70","1,182.50","24,17,931","3,05,63,14,197.30","86,484"
L&T,25-Feb-19,EQ,"1,280.35","1,286.45","1,264.00","1,280.35","1,278.75","1,275.85","1,274.75","1,459.70","1,182.50","58,73,730","7,48,75,10,709.60","2,22,831"
L&T,22-Feb-19,EQ,"1,282.00","1,283.40","1,265.50","1,284.10","1,280.80","1,280.35","1,277.60","1,459.70","1,182.50","23,90,188","3,05,36,92,951.85","1,17,032"
L&T,21-Feb-19,EQ,"1,282.00","1,291.50","1,265.10","1,276.55","1,281.00","1,284.10","1,280.31","1,459.70","1,182.50","23,92,129","3,06,26,64,089.25","85,740"
L&T,20-Feb-19,EQ,"1,265.00","1,282.65","1,264.20","1,258.30","1,276.00","1,276.55","1,274.90","1,459.70","1,182.50","24,33,082","3,10,19,32,205.50","1,19,768"
L&T,19-Feb-19,EQ,"1,245.00","1,270.00","1,245.00","1,244.50","1,263.90","1,258.30","1,257.34","1,459.70","1,182.50","23,89,086","3,00,39,02,456.80","65,673"
L&T,18-Feb-19,EQ,"1,245.00","1,259.55","1,240.00","1,243.10","1,245.50","1,244.50","1,248.20","1,459.70","1,182.50","21,86,849","2,72,96,29,516.25","98,091"
L&T,15-Feb-19,EQ,"1,244.00","1,253.90","1,230.90","1,227.60","1,250.00","1,243.10","1,242.19","1,459.70","1,182.50","36,20,228","4,49,70,01,348.60","1,12,534"
L&T,14-Feb-19,EQ,"1,219.00","1,231.75","1,201.10","1,216.65","1,228.00","1,227.60","1,217.97","1,459.70","1,182.50","69,74,738","8,49,50,00,408.65","1,97,840"
L&T,13-Feb-19,EQ,"1,248.20","1,254.85","1,211.90","1,246.85","1,219.00","1,216.65","1,227.62","1,459.70","1,182.50","25,27,941","3,10,33,49,924.60","82,510"
L&T,12-Feb-19,EQ,"1,244.50","1,264.90","1,241.55","1,246.50","1,245.00","1,246.85","1,251.93","1,459.70","1,182.50","15,71,390","1,96,72,63,548.85","55,184"
L&T,11-Feb-19,EQ,"1,259.00","1,259.00","1,221.00","1,261.75","1,246.00","1,246.50","1,242.52","1,459.70","1,182.50","29,81,408","3,70,44,66,850.00","1,12,989"
L&T,08-Feb-19,EQ,"1,295.00","1,298.90","1,255.55","1,296.05","1,259.60","1,261.75","1,272.06","1,459.70","1,182.50","29,93,525","3,80,79,54,572.85","1,11,606"
L&T,07-Feb-19,EQ,"1,314.00","1,320.85","1,289.20","1,314.40","1,295.15","1,296.05","1,306.32","1,459.70","1,182.50","15,56,295","2,03,30,26,837.65","56,193"
L&T,06-Feb-19,EQ,"1,308.00","1,322.00","1,293.05","1,304.60","1,308.00","1,314.40","1,310.33","1,459.70","1,182.50","20,34,886","2,66,63,72,333.45","1,03,402"
L&T,05-Feb-19,EQ,"1,310.70","1,323.00","1,300.00","1,307.40","1,304.00","1,304.60","1,311.63","1,459.70","1,182.50","14,47,400","1,89,84,53,957.45","57,219"
L&T,04-Feb-19,EQ,"1,326.85","1,326.85","1,302.60","1,324.60","1,306.45","1,307.40","1,314.88","1,459.70","1,182.50","23,08,931","3,03,59,78,553.65","88,628"
L&T,01-Feb-19,EQ,"1,315.50","1,334.55","1,313.00","1,314.30","1,324.70","1,324.60","1,326.11","1,470.00","1,182.50","25,15,736","3,33,61,50,792.10","80,140"
L&T,31-Jan-19,EQ,"1,304.00","1,321.70","1,296.55","1,294.45","1,308.30","1,314.30","1,310.87","1,470.00","1,182.50","58,52,257","7,67,15,45,020.60","1,33,129"
L&T,30-Jan-19,EQ,"1,284.30","1,309.00","1,281.00","1,278.05","1,291.10","1,294.45","1,295.73","1,470.00","1,182.50","23,85,425","3,09,08,65,526.70","1,00,249"
L&T,29-Jan-19,EQ,"1,304.00","1,308.80","1,268.20","1,300.45","1,281.10","1,278.05","1,283.41","1,470.00","1,182.50","36,85,535","4,73,00,42,249.45","1,28,782"
L&T,28-Jan-19,EQ,"1,295.45","1,337.90","1,291.65","1,285.45","1,302.00","1,300.45","1,313.16","1,470.00","1,182.50","80,04,136","10,51,06,82,482.30","2,64,752"
L&T,25-Jan-19,EQ,"1,300.00","1,314.10","1,281.50","1,295.35","1,288.15","1,285.45","1,300.82","1,470.00","1,182.50","31,36,788","4,08,04,04,630.00","92,172"
L&T,24-Jan-19,EQ,"1,305.00","1,305.55","1,287.00","1,301.45","1,294.00","1,295.35","1,295.37","1,470.00","1,182.50","16,54,706","2,14,34,57,261.35","58,707"
L&T,23-Jan-19,EQ,"1,301.00","1,306.90","1,293.55","1,301.15","1,301.50","1,301.45","1,301.58","1,470.00","1,182.50","18,21,323","2,37,05,90,424.75","1,13,299"
L&T,22-Jan-19,EQ,"1,316.90","1,321.50","1,298.10","1,314.55","1,300.00","1,301.15","1,306.25","1,470.00","1,182.50","25,44,978","3,32,43,83,389.30","1,33,960"
L&T,21-Jan-19,EQ,"1,279.00","1,337.25","1,273.45","1,317.90","1,314.60","1,314.55","1,309.31","1,470.00","1,182.50","88,13,681","11,53,98,57,017.20","2,38,465"
L&T,18-Jan-19,EQ,"1,350.85","1,352.00","1,313.00","1,346.05","1,319.50","1,317.90","1,327.19","1,470.00","1,182.50","21,35,781","2,83,45,84,395.40","1,14,704"
L&T,17-Jan-19,EQ,"1,345.10","1,351.80","1,336.95","1,342.15","1,342.55","1,346.05","1,344.05","1,470.00","1,182.50","16,10,419","2,16,44,88,390.10","75,280"
L&T,16-Jan-19,EQ,"1,342.90","1,361.50","1,336.00","1,340.90","1,344.15","1,342.15","1,348.90","1,470.00","1,182.50","24,54,470","3,31,08,44,333.75","1,04,816"
L&T,15-Jan-19,EQ,"1,340.00","1,348.00","1,330.00","1,333.90","1,342.90","1,340.90","1,338.17","1,470.00","1,182.50","30,79,248","4,12,05,54,732.85","89,864"
L&T,14-Jan-19,EQ,"1,367.20","1,367.20","1,331.00","1,369.60","1,334.50","1,333.90","1,338.25","1,470.00","1,182.50","30,80,984","4,12,31,26,184.60","1,13,543"
L&T,11-Jan-19,EQ,"1,393.00","1,393.90","1,361.05","1,392.60","1,370.00","1,369.60","1,369.80","1,470.00","1,182.50","24,89,197","3,40,97,13,072.65","89,291"
L&T,10-Jan-19,EQ,"1,388.00","1,398.90","1,383.25","1,386.05","1,391.00","1,392.60","1,392.97","1,470.00","1,182.50","10,63,647","1,48,16,25,716.00","49,574"
L&T,09-Jan-19,EQ,"1,389.50","1,393.55","1,372.00","1,382.20","1,383.00","1,386.05","1,383.11","1,470.00","1,182.50","14,13,005","1,95,43,39,164.65","49,965"
L&T,08-Jan-19,EQ,"1,387.50","1,393.85","1,375.00","1,383.80","1,381.00","1,382.20","1,382.43","1,470.00","1,182.50","14,37,271","1,98,69,25,788.10","47,602"
L&T,07-Jan-19,EQ,"1,397.00","1,408.60","1,379.05","1,388.05","1,386.10","1,383.80","1,392.16","1,470.00","1,182.50","18,51,513","2,57,75,93,643.40","76,744"
L&T,04-Jan-19,EQ,"1,401.90","1,407.60","1,373.55","1,395.00","1,386.90","1,388.05","1,386.94","1,470.00","1,182.50","27,11,485","3,76,06,68,553.80","1,64,316"
L&T,03-Jan-19,EQ,"1,426.00","1,429.00","1,391.00","1,425.50","1,400.00","1,395.00","1,407.86","1,470.00","1,182.50","22,90,756","3,22,50,72,420.30","87,657"
L&T,02-Jan-19,EQ,"1,441.00","1,444.90","1,417.10","1,441.90","1,424.50","1,425.50","1,429.11","1,470.00","1,182.50","20,58,504","2,94,18,37,757.00","53,923"
L&T,01-Jan-19,EQ,"1,445.00","1,445.00","1,425.20","1,437.55","1,443.80","1,441.90","1,436.91","1,470.00","1,182.50","7,86,846","1,13,06,30,486.20","28,852"
L&T,31-Dec-18,EQ,"1,445.00","1,450.00","1,431.20","1,439.40","1,440.00","1,437.55","1,444.88","1,470.00","1,182.50","14,87,860","2,14,97,84,256.00","52,056"
L&T,28-Dec-18,EQ,"1,426.55","1,448.00","1,426.30","1,425.05","1,440.00","1,439.40","1,441.15","1,470.00","1,182.50","19,18,767","2,76,52,27,296.95","71,072"
L&T,27-Dec-18,EQ,"1,429.20","1,434.35","1,408.50","1,422.65","1,425.00","1,425.05","1,421.52","1,470.00","1,182.50","18,72,745","2,66,21,51,667.65","57,232"
L&T,26-Dec-18,EQ,"1,398.80","1,432.00","1,384.30","1,404.80","1,422.65","1,422.65","1,410.40","1,470.00","1,182.50","17,12,084","2,41,47,20,335.75","83,350"
L&T,24-Dec-18,EQ,"1,427.60","1,428.70","1,400.00","1,420.00","1,406.80","1,404.80","1,410.92","1,470.00","1,182.50","13,90,194","1,96,14,50,973.10","70,745"
L&T,21-Dec-18,EQ,"1,450.80","1,459.70","1,415.20","1,450.80","1,422.00","1,420.00","1,434.93","1,470.00","1,175.00","19,75,704","2,83,50,04,638.90","91,915"
L&T,20-Dec-18,EQ,"1,430.60","1,453.00","1,423.25","1,434.75","1,450.10","1,450.80","1,443.83","1,470.00","1,175.00","27,82,410","4,01,73,20,376.65","1,20,351"
L&T,19-Dec-18,EQ,"1,431.00","1,438.00","1,426.40","1,428.50","1,436.00","1,434.75","1,434.78","1,470.00","1,175.00","20,73,536","2,97,50,73,500.75","1,66,570"
L&T,18-Dec-18,EQ,"1,405.00","1,430.00","1,405.00","1,408.00","1,429.95","1,428.50","1,423.06","1,470.00","1,175.00","15,68,498","2,23,20,72,210.60","1,11,190"
L&T,17-Dec-18,EQ,"1,395.40","1,424.40","1,395.05","1,411.40","1,408.00","1,408.00","1,412.21","1,470.00","1,175.00","16,10,515","2,27,43,86,967.90","73,398"
L&T,14-Dec-18,EQ,"1,423.45","1,428.55","1,405.05","1,426.45","1,410.65","1,411.40","1,416.45","1,470.00","1,175.00","21,89,734","3,10,16,59,153.70","1,01,296"
L&T,13-Dec-18,EQ,"1,413.70","1,429.00","1,406.00","1,400.30","1,426.00","1,426.45","1,419.07","1,470.00","1,175.00","18,63,210","2,64,40,21,169.35","69,753"
L&T,12-Dec-18,EQ,"1,368.60","1,407.65","1,365.50","1,361.40","1,399.00","1,400.30","1,392.39","1,470.00","1,175.00","17,51,549","2,43,88,35,629.30","75,773"
L&T,11-Dec-18,EQ,"1,358.00","1,369.85","1,343.65","1,367.75","1,363.25","1,361.40","1,359.01","1,470.00","1,175.00","23,02,505","3,12,91,24,880.00","1,47,338"
L&T,10-Dec-18,EQ,"1,374.70","1,386.40","1,358.20","1,399.90","1,372.00","1,367.75","1,368.96","1,470.00","1,175.00","16,57,418","2,26,89,38,085.70","72,804"
L&T,07-Dec-18,EQ,"1,387.00","1,404.00","1,372.10","1,379.50","1,400.00","1,399.90","1,391.31","1,470.00","1,175.00","11,85,686","1,64,96,54,294.35","58,060"
L&T,06-Dec-18,EQ,"1,387.80","1,397.05","1,372.05","1,394.80","1,375.15","1,379.50","1,381.37","1,470.00","1,175.00","15,74,405","2,17,48,35,026.65","1,04,529"
L&T,05-Dec-18,EQ,"1,412.00","1,419.00","1,389.15","1,419.90","1,397.05","1,394.80","1,402.46","1,470.00","1,175.00","15,82,751","2,21,97,46,666.40","66,479"
L&T,04-Dec-18,EQ,"1,423.05","1,429.75","1,415.00","1,427.50","1,416.50","1,419.90","1,422.75","1,470.00","1,175.00","10,61,729","1,51,05,76,164.75","81,454"
L&T,03-Dec-18,EQ,"1,435.05","1,439.95","1,412.00","1,432.50","1,426.55","1,427.50","1,426.16","1,470.00","1,175.00","11,15,862","1,59,14,00,199.40","47,799"
L&T,30-Nov-18,EQ,"1,425.15","1,438.15","1,410.00","1,422.45","1,430.00","1,432.50","1,426.07","1,470.00","1,175.00","20,18,571","2,87,86,29,489.05","99,006"
L&T,29-Nov-18,EQ,"1,413.65","1,435.50","1,407.50","1,403.40","1,421.00","1,422.45","1,423.81","1,470.00","1,175.00","28,16,724","4,01,04,66,383.30","1,08,897"
L&T,28-Nov-18,EQ,"1,431.60","1,434.00","1,399.00","1,431.60","1,400.90","1,403.40","1,418.50","1,470.00","1,175.00","13,90,580","1,97,25,39,680.60","67,674"
L&T,27-Nov-18,EQ,"1,419.45","1,434.00","1,415.35","1,422.00","1,431.00","1,431.60","1,427.61","1,470.00","1,175.00","19,56,946","2,79,37,50,335.80","76,890"
L&T,26-Nov-18,EQ,"1,410.20","1,430.00","1,410.20","1,410.15","1,421.80","1,422.00","1,424.04","1,470.00","1,175.00","26,30,117","3,74,54,02,502.70","1,00,031"
L&T,22-Nov-18,EQ,"1,405.00","1,419.50","1,396.20","1,402.10","1,409.45","1,410.15","1,411.23","1,470.00","1,175.00","17,23,570","2,43,23,58,569.00","87,280"
L&T,21-Nov-18,EQ,"1,410.00","1,413.75","1,393.25","1,413.10","1,403.25","1,402.10","1,401.32","1,470.00","1,175.00","13,20,423","1,85,03,29,994.75","37,268"
L&T,20-Nov-18,EQ,"1,410.25","1,423.10","1,407.70","1,417.20","1,410.80","1,413.10","1,414.74","1,470.00","1,175.00","18,89,461","2,67,30,97,363.35","99,434"
L&T,19-Nov-18,EQ,"1,400.00","1,419.85","1,395.05","1,399.05","1,418.35","1,417.20","1,409.33","1,470.00","1,175.00","19,32,311","2,72,32,58,979.60","69,266"
L&T,16-Nov-18,EQ,"1,402.75","1,414.00","1,391.50","1,398.50","1,400.00","1,399.05","1,403.59","1,470.00","1,175.00","17,32,865","2,43,22,37,140.10","88,584"
L&T,15-Nov-18,EQ,"1,388.00","1,408.00","1,386.10","1,384.70","1,399.95","1,398.50","1,400.07","1,470.00","1,175.00","28,90,196","4,04,64,71,247.70","1,15,875"
L&T,14-Nov-18,EQ,"1,394.00","1,398.00","1,379.00","1,391.10","1,384.00","1,384.70","1,386.34","1,470.00","1,175.00","13,64,551","1,89,17,26,982.05","62,291"
L&T,13-Nov-18,EQ,"1,364.00","1,395.00","1,358.20","1,367.20","1,390.00","1,391.10","1,380.79","1,470.00","1,175.00","20,68,670","2,85,64,07,617.50","90,367"
L&T,12-Nov-18,EQ,"1,372.90","1,384.50","1,362.00","1,368.60","1,368.00","1,367.20","1,372.43","1,470.00","1,175.00","21,74,698","2,98,46,18,710.40","77,701"
L&T,09-Nov-18,EQ,"1,365.95","1,379.00","1,360.00","1,365.95","1,367.00","1,368.60","1,368.57","1,470.00","1,175.00","12,47,358","1,70,70,94,810.95","83,090"
L&T,07-Nov-18,EQ,"1,370.00","1,370.00","1,363.65","1,363.85","1,365.00","1,365.95","1,366.69","1,470.00","1,175.00","2,55,086","34,86,23,094.90","12,401"
L&T,06-Nov-18,EQ,"1,350.15","1,369.80","1,350.05","1,350.15","1,365.20","1,363.85","1,361.45","1,470.00","1,175.00","16,16,734","2,20,11,07,669.00","55,243"
L&T,05-Nov-18,EQ,"1,358.30","1,365.00","1,343.55","1,358.20","1,345.40","1,350.15","1,352.35","1,470.00","1,175.00","14,57,946","1,97,16,59,625.45","82,525"
L&T,02-Nov-18,EQ,"1,340.00","1,369.85","1,340.00","1,326.75","1,357.50","1,358.20","1,358.05","1,470.00","1,175.00","26,65,756","3,62,02,19,460.40","1,11,761"
L&T,01-Nov-18,EQ,"1,337.45","1,384.00","1,321.60","1,297.50","1,331.10","1,326.75","1,357.43","1,470.00","1,175.00","89,03,105","12,08,53,73,696.40","2,72,420"
L&T,31-Oct-18,EQ,"1,266.00","1,304.00","1,249.20","1,271.25","1,295.00","1,297.50","1,278.97","1,470.00","1,175.00","31,17,499","3,98,71,83,817.75","1,34,290"
L&T,30-Oct-18,EQ,"1,258.40","1,278.65","1,248.25","1,261.30","1,266.50","1,271.25","1,267.55","1,470.00","1,175.00","19,57,735","2,48,15,21,013.80","83,910"
L&T,29-Oct-18,EQ,"1,201.00","1,264.50","1,198.25","1,197.45","1,258.50","1,261.30","1,241.70","1,470.00","1,175.00","21,40,956","2,65,84,31,902.75","94,969"
L&T,26-Oct-18,EQ,"1,200.60","1,213.00","1,191.30","1,201.55","1,197.25","1,197.45","1,202.13","1,470.00","1,123.20","11,01,325","1,32,39,31,118.95","53,503"
L&T,25-Oct-18,EQ,"1,208.00","1,212.05","1,195.15","1,218.90","1,204.25","1,201.55","1,203.24","1,470.00","1,123.20","30,63,065","3,68,56,07,026.40","85,251"
L&T,24-Oct-18,EQ,"1,211.20","1,222.30","1,204.10","1,200.70","1,221.00","1,218.90","1,213.43","1,470.00","1,123.20","14,84,693","1,80,15,67,543.90","54,372"
L&T,23-Oct-18,EQ,"1,195.90","1,209.05","1,182.50","1,206.60","1,207.00","1,200.70","1,197.50","1,470.00","1,123.20","21,09,820","2,52,65,17,425.45","72,007"
L&T,22-Oct-18,EQ,"1,214.00","1,218.65","1,200.10","1,206.05","1,206.00","1,206.60","1,208.99","1,470.00","1,123.20","14,52,784","1,75,63,94,406.15","63,941"
L&T,19-Oct-18,EQ,"1,200.00","1,211.90","1,186.00","1,211.90","1,210.00","1,206.05","1,198.78","1,470.00","1,123.20","20,06,965","2,40,59,01,778.95","70,416"
