Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
21-Nov-16,EQ,304.4,305.55,297.45,303.75,300,299.5,299.59,385,282.3,"16,45,883","49,30,86,285.95","15,372"
18-Nov-16,EQ,298.4,304.45,295.25,297.15,303.2,303.75,300.87,385,282.3,"32,81,707","98,73,71,293.80","36,966"
17-Nov-16,EQ,311.4,315.6,295.15,309.65,298.55,297.15,302.74,385,282.3,"38,18,257","1,15,59,58,111.15","51,147"
16-Nov-16,EQ,305.05,311.35,303.3,302.65,308,309.65,308.22,385,282.3,"24,75,716","76,30,56,713.40","38,159"
15-Nov-16,EQ,303,304.9,294,301.4,304,302.65,299.26,385,282.3,"28,06,881","83,99,88,929.15","70,563"
11-Nov-16,EQ,304,307.95,298.35,308.65,302.2,301.4,301.46,385,282.3,"16,99,888","51,24,42,351.10","29,291"
10-Nov-16,EQ,305,314.1,303.25,301,309.9,308.65,309.89,385,282.3,"28,75,894","89,12,14,641.95","43,748"
09-Nov-16,EQ,288,305,283.05,304.9,300.65,301,296.83,385,282.3,"51,10,029","1,51,68,10,909.75","38,927"
08-Nov-16,EQ,306.6,306.75,301,305.6,304.2,304.9,303.95,385,282.3,"13,76,855","41,84,97,097.65","29,874"
07-Nov-16,EQ,311.9,311.9,303.7,306.7,304.9,305.6,306.29,385,282.3,"16,64,774","50,99,01,056.55","30,196"
04-Nov-16,EQ,309.75,310.55,304.05,308.95,305.5,306.7,306.72,385,282.3,"21,41,519","65,68,43,480.05","57,970"
03-Nov-16,EQ,309,315.35,305.3,309.6,309.75,308.95,310,385,282.3,"26,93,912","83,51,18,518.85","44,137"
02-Nov-16,EQ,315.5,315.6,308.65,317.45,309.4,309.6,312.9,385,282.3,"20,02,267","62,65,19,299.85","29,328"
01-Nov-16,EQ,318,320.7,316.25,318.7,317,317.45,317.79,385,282.3,"21,61,829","68,70,10,392.90","62,040"
30-Oct-16,EQ,319,321.5,318.05,318.85,318.7,318.7,319.44,385,282.3,"1,95,586","6,24,78,174.95","2,102"
28-Oct-16,EQ,322.95,322.95,318.25,323.1,318.95,318.85,319.54,385,282.3,"14,11,617","45,10,73,532.25","16,433"
27-Oct-16,EQ,314.55,325.65,313.6,317.7,322.65,323.1,321,385,282.3,"50,61,205","1,62,46,33,767.75","34,183"
